,customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
169,0270-THENM,0,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,0274-JKUJR,0,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,0277-BKSQP,0,0,1,1,8,1,0,0,0,0,0,1,0,1,54.4,475.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,0277-ORXQS,0,0,1,1,66,0,0,0,0,0,1,1,1,0,50.55,3364.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,0278-YXOOG,1,0,0,0,5,1,0,0,0,0,0,0,0,0,21.05,113.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174,0280-XJGEX,1,0,0,0,49,1,1,0,1,1,0,1,1,1,103.7,5036.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0281-CNTZX,0,0,1,0,63,1,0,0,0,0,0,0,0,1,19.95,1234.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
176,0282-NVSJS,0,1,1,1,12,0,0,0,0,0,1,0,0,1,29.3,355.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,0285-INHLN,0,0,1,1,27,1,0,1,1,0,0,0,0,1,54.75,1510.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,0289-IVARM,0,0,0,0,35,1,0,1,1,1,0,0,0,0,60.55,1982.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,0292-WEGCH,0,0,1,1,54,1,1,0,1,1,1,1,1,1,86.2,4524.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180,0295-PPHDO,1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
181,0295-QVKPB,0,0,0,0,5,1,0,0,0,1,1,1,0,1,63.95,318.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,0297-RBCSG,0,0,0,0,19,1,0,0,1,0,1,0,1,1,65.35,1231.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,0298-XACET,0,0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
184,0301-FIDRB,0,0,1,1,72,0,0,1,1,1,1,1,1,1,63.8,4684.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185,0301-KOBTQ,0,0,0,0,32,1,0,0,0,0,0,0,0,1,20.05,614.45,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
186,0302-JOIVN,1,0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,842.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
187,0303-UNCIP,0,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
188,0303-WMMRN,0,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
189,0305-SQECB,0,0,0,1,11,0,0,1,0,0,1,0,0,1,36.05,402.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
190,0306-JAELE,1,0,0,0,5,1,0,0,0,0,1,1,1,1,96.1,453.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
191,0307-BCOPK,0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.05,326.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
192,0308-GIQJT,0,1,0,0,71,1,1,0,1,0,1,1,1,0,105.75,7382.85,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
193,0308-IVGOK,0,0,0,0,11,0,0,0,1,1,1,0,0,1,40.4,422.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
194,0310-MVLET,1,0,1,1,61,1,1,0,1,0,0,1,1,1,99.15,6010.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
195,0310-SUCIN,0,0,1,0,71,1,0,1,1,1,1,1,1,1,84.8,6046.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,0310-VQXAM,0,0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
197,0311-QYWSS,0,0,0,0,6,1,0,1,0,0,0,0,0,1,49.45,314.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198,0311-UNPFF,1,0,0,0,26,1,0,0,0,0,0,1,1,1,88.8,2274.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0314-TKOSI,0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,0315-LVCRK,0,0,0,0,11,1,0,0,0,1,0,0,1,0,84.8,888.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201,0318-QUUOB,1,0,1,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202,0318-ZOPWS,0,0,1,0,49,1,0,0,0,0,0,0,0,1,20.15,973.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
203,0319-QZTCO,0,0,1,1,3,1,0,0,1,0,0,1,0,1,58.7,168.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,0320-DWVTU,0,0,0,0,53,1,0,1,1,1,1,0,1,0,99.5,5424.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
205,0320-JDNQG,1,0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
206,0322-CHQRU,1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207,0322-YINQP,1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,0323-XWWTN,0,0,0,1,3,1,1,0,0,0,0,0,0,1,26.4,121.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
209,0324-BRPCJ,1,1,1,0,68,1,1,0,1,0,0,1,1,1,100.2,6851.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
210,0325-XBFAC,1,0,0,0,8,1,0,0,0,1,0,1,1,1,94.7,740.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
211,0326-VDYXE,0,0,1,0,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
212,0327-WFZSY,0,0,1,1,39,1,1,0,0,1,0,1,1,0,100.0,3835.55,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
213,0328-GRPMV,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
214,0329-GTIAJ,1,0,0,0,3,1,0,0,1,0,1,1,1,1,97.9,315.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
215,0330-BGYZE,0,0,1,0,60,1,1,0,1,1,0,1,1,0,102.5,6157.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
216,0330-IVZHA,1,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
217,0334-GDDSO,1,1,0,0,3,1,1,0,1,0,0,0,0,1,81.35,233.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
218,0334-ZFJSR,0,0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,3462.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
219,0336-KXKFK,0,0,0,0,72,0,0,1,0,1,1,1,1,1,61.2,4390.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
220,0336-PIKEI,0,1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,0337-CNPZE,1,0,0,0,41,1,1,0,1,1,0,1,1,1,106.3,4443.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
222,0343-QLUZP,0,0,0,0,60,0,0,1,1,1,0,0,0,0,39.6,2424.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,0345-HKJVM,1,0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,577.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
224,0345-XMMUG,0,0,1,0,46,1,1,0,1,1,1,1,1,1,108.9,4854.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
225,0347-UBKUZ,0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.9,320.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
226,0348-SDKOL,1,0,1,0,58,1,1,0,0,1,1,1,1,1,102.1,5885.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
227,0354-VXMJC,0,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
228,0354-WYROK,1,1,1,1,31,1,0,0,0,1,1,1,1,1,98.9,2911.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
229,0356-ERHVT,0,0,1,0,11,1,0,0,0,0,0,0,0,1,45.9,521.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0356-OBMAC,0,1,0,0,56,1,1,0,1,1,1,1,0,1,99.9,5706.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
231,0357-NVCRI,0,0,0,1,25,1,0,0,0,0,0,0,0,0,20.05,471.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
232,0361-HJRDX,0,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
233,0362-RAOQO,0,0,0,0,40,1,0,0,0,0,0,0,0,0,19.65,830.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
234,0362-ZBZWJ,1,0,0,0,36,1,1,0,0,0,0,0,1,1,84.9,3067.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
235,0363-QJVFX,1,0,0,0,32,1,1,1,1,0,1,1,1,1,108.15,3432.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
236,0363-SVHYR,0,0,1,1,71,1,1,1,1,1,1,1,1,0,86.85,6263.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,0365-BZUWY,0,0,1,0,17,1,1,0,1,1,0,1,1,1,102.55,1742.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
238,0365-GXEZS,0,0,1,0,18,1,0,0,0,1,1,0,0,0,78.2,1468.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
239,0365-TRTPY,0,0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,3382.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0366-NQSHS,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.35,46.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241,0369-ZGOVK,0,0,1,1,28,1,0,0,0,0,0,0,0,1,70.4,1992.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
242,0373-AIVNJ,0,0,0,0,9,0,0,1,1,1,0,0,0,0,39.55,373.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
243,0374-AACSZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,50.15,50.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,0374-FIUCA,0,0,1,0,65,1,0,0,0,0,0,0,0,1,20.4,1414.45,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
245,0374-IOEGQ,0,0,0,0,3,1,0,0,0,0,0,0,0,0,44.6,122.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
246,0375-HVGXO,1,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
247,0376-OIWME,0,0,1,0,36,1,0,1,0,0,0,1,1,1,93.6,3366.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
248,0376-YMCJC,1,0,0,0,23,1,1,0,0,0,1,1,0,1,90.6,1943.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
249,0377-JBKKT,0,0,1,1,22,1,0,1,1,0,1,0,0,1,57.95,1271.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250,0378-CJKPV,0,0,1,0,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
251,0378-NHQXU,1,0,1,1,17,1,1,0,0,1,0,1,0,0,88.25,1460.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
252,0378-TOVMS,1,0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
253,0378-XSZPU,1,0,1,0,58,1,0,1,1,1,0,0,0,0,60.3,3563.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
254,0379-DJQHR,0,0,1,1,67,1,0,1,1,1,0,1,1,0,81.35,5398.6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
255,0380-NEAVX,0,1,0,0,34,1,0,0,1,1,0,1,1,1,99.85,3343.15,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
256,0380-ZCSBI,0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,198.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
257,0383-CLDDA,0,0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
258,0384-LPITE,0,0,0,0,40,0,0,1,1,1,0,1,1,0,62.05,2511.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
259,0384-RVBPI,0,0,0,0,20,1,0,1,0,1,0,0,1,0,64.4,1398.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
260,0386-CWRGM,0,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
261,0388-EOPEX,1,0,1,0,2,1,0,1,0,0,0,0,0,1,74.4,139.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
262,0390-DCFDQ,1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
263,0392-BZIUW,0,0,1,0,72,1,1,1,0,1,0,1,1,1,105.0,7589.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
264,0394-YONDK,0,0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,1790.15,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
265,0396-HUJBP,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,44.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
266,0396-UKGAI,0,0,0,1,23,1,0,0,1,0,1,0,0,1,55.3,1284.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0396-YCHWO,0,0,1,0,36,1,1,0,0,0,0,1,1,1,95.4,3474.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
268,0397-GZBBC,1,1,1,0,59,1,1,0,0,0,0,1,1,1,93.85,5574.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0397-ZXWQF,0,0,0,0,67,1,0,0,0,0,0,0,0,0,20.5,1430.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
270,0401-WDBXM,0,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
271,0402-CQAJN,1,0,0,0,37,1,1,0,1,1,0,1,1,1,101.9,3545.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0402-OAMEN,0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.45,1709.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
273,0404-AHASP,0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
274,0404-SWRVG,1,0,0,0,3,1,1,0,0,0,0,0,0,1,74.4,229.55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
275,0406-BPDVR,1,1,1,0,54,1,1,0,1,0,0,1,1,1,101.5,5373.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
276,0407-BDJKB,1,0,1,0,60,1,1,0,1,1,0,1,0,1,95.75,5742.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
277,0409-WTMPL,0,0,1,0,58,1,1,1,1,1,0,1,1,1,110.65,6526.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
278,0410-IPFTY,0,0,1,0,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0411-EZJZE,0,0,0,0,3,1,1,0,0,0,0,1,0,1,60.25,170.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280,0412-UCCNP,0,0,0,0,55,1,0,1,0,1,1,0,0,1,59.2,3175.85,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
281,0415-MOSGF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,0419-YAAPX,0,0,1,0,49,1,0,0,1,0,0,1,0,1,85.3,4297.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
283,0420-BWTPW,1,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,0420-HLGXF,0,1,0,0,39,1,1,0,0,1,0,1,1,1,99.75,4036.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
285,0420-TXVSG,0,0,1,0,66,1,1,1,1,1,0,0,0,1,66.1,4428.45,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
286,0422-OHQHQ,0,0,1,1,15,1,0,0,0,0,0,0,0,0,20.55,295.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
287,0422-UXFAP,0,0,1,0,51,1,1,0,0,1,0,1,1,1,98.85,4947.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
288,0423-UDIJQ,0,1,0,0,9,1,0,0,0,0,1,0,0,0,49.2,447.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,0426-TIRNE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290,0428-AXXLJ,0,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
291,0428-IKYCP,0,0,1,0,22,1,0,0,0,1,0,1,0,1,87.0,1850.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0430-IHCDJ,0,0,0,0,15,1,1,0,0,0,0,0,0,1,49.0,749.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
293,0431-APWVY,1,0,1,1,28,1,0,0,0,0,0,1,1,1,90.1,2598.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
294,0432-CAJZV,0,0,0,0,3,1,0,0,0,0,0,1,1,0,90.7,237.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
295,0434-CSFON,0,0,1,0,47,1,1,0,0,1,0,1,1,1,100.5,4707.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
296,0436-TWFFZ,0,0,0,0,67,1,1,1,0,1,1,1,1,1,85.25,5714.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
297,0439-IFYUN,0,1,0,0,18,1,0,0,1,0,0,0,0,1,74.7,1294.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
298,0440-EKDCF,0,0,1,0,62,1,0,0,1,1,1,0,0,1,60.15,3753.2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
299,0440-MOGPM,0,0,0,0,41,1,1,0,1,1,0,1,1,1,80.55,3263.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
300,0440-QEXBZ,0,0,0,0,44,1,1,0,0,0,0,0,0,1,50.15,2139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,0440-UEDAI,0,0,0,0,53,1,0,0,1,1,1,0,1,1,94.45,5042.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
302,0442-TDYUO,0,0,1,0,48,1,0,0,0,0,0,0,0,1,20.05,1036.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
303,0442-ZXKVS,0,1,1,0,54,1,1,1,1,1,1,1,1,1,115.6,6431.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
304,0447-BEMNG,1,0,1,0,48,0,0,1,0,1,0,0,1,1,45.3,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0447-RXSGD,0,0,0,0,24,1,1,0,1,0,0,1,1,1,99.65,2404.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0454-OKRCT,0,0,0,0,33,1,0,0,1,0,1,0,0,0,80.6,2651.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
307,0455-ENTCR,0,0,1,0,66,1,1,1,1,0,1,1,1,0,85.25,5538.35,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
308,0455-XFASS,0,0,1,1,3,1,0,0,0,0,0,0,0,1,69.55,200.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
309,0458-HEUZG,0,0,0,0,13,0,0,0,0,1,1,0,0,0,35.4,450.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
310,0459-SPZHJ,0,0,1,1,63,1,1,1,1,1,0,1,1,0,83.5,5435.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
311,0461-CVKMU,1,0,1,1,23,1,0,0,1,1,1,0,0,0,83.8,1900.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
312,0463-TXOAK,0,0,0,1,52,1,1,0,0,0,0,0,0,0,25.6,1334.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
313,0463-WZZKO,0,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
314,0463-ZSDNT,0,0,0,0,10,1,0,0,0,0,0,0,1,1,56.75,503.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0464-WJTKO,0,0,1,1,72,1,0,0,0,0,0,0,0,0,20.1,1460.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
316,0468-YRPXN,0,0,0,0,29,1,0,0,0,1,1,1,1,1,98.8,2807.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
317,0471-ARVMX,0,1,1,0,62,1,1,1,0,1,0,1,1,1,104.85,6312.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
318,0471-LVHGK,1,0,1,0,41,1,1,0,0,1,0,1,1,1,73.0,3001.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
319,0475-RIJEP,1,0,0,0,43,1,1,0,1,0,0,0,0,1,77.85,3365.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
320,0479-HMSWA,0,0,0,1,26,1,0,0,1,1,1,1,1,1,105.45,2715.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
321,0480-BIXDE,0,0,1,0,19,1,0,0,0,1,0,1,1,1,96.8,1743.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
322,0480-KYJVA,0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
323,0481-SUMCB,0,1,0,0,45,1,1,0,0,1,0,1,1,1,102.15,4735.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
324,0484-FFVBJ,0,0,0,0,32,1,0,0,0,0,0,1,1,1,64.85,2010.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,0484-JPBRU,0,0,0,0,41,1,1,0,0,0,0,0,0,1,25.25,996.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
326,0485-ZBSLN,0,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
327,0486-HECZI,1,0,1,0,55,1,1,1,1,0,0,1,0,1,96.75,5238.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
328,0486-LGCCH,0,0,1,1,11,1,0,0,0,0,0,0,0,0,19.65,225.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
329,0487-CRLZF,0,0,0,0,49,1,0,0,0,1,1,1,1,1,74.45,3721.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
330,0487-RPVUM,0,0,1,0,61,1,1,1,0,1,1,1,0,0,99.4,5943.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0487-VVUVK,0,0,1,1,25,1,0,0,0,0,0,0,0,1,19.15,477.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
332,0488-GSLFR,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
333,0489-WMEMG,0,0,0,1,23,1,0,0,0,0,1,0,0,1,49.45,1119.35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
334,0491-KAPQG,0,0,0,0,21,1,1,0,0,0,0,0,0,1,73.7,1558.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
335,0495-RVCBF,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79.7,79.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
336,0495-ZBNGW,1,1,1,0,5,1,1,0,0,1,0,0,0,1,79.9,343.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0496-AHOOK,0,0,1,0,24,1,0,1,0,0,1,1,1,0,74.4,1712.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
338,0504-HHAPI,1,1,0,0,27,1,1,0,0,1,0,0,1,0,88.3,2467.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
339,0505-SPOOW,0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.8,1397.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
340,0506-LVNGN,1,1,0,0,5,1,0,0,0,1,0,0,0,1,75.55,349.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
